;meta[language=en]
; id      |key(hex)|key(str)| text
2115940086|00000000||Включено
2115940087|00000000||Выключено
2115940088|00000000|nr_str_appearance_set|Набор внешности
2115940089|00000000||DLC: Пользовательские (Моды)
2115940090|00000000||DLC: Основные персонажи
2115940091|00000000||DLC: Другие персонажи
2115940092|00000000||Основные персонажи
2115940093|00000000||Другие персонажи
2115940094|00000000||[Открыть портал к Мастеру Айниэрану]
2115940095|00000000||Базовые заклинания
2115940096|00000000||Колокольчик
2115940097|00000000||Сохранено как набор #
2115940098|00000000|item_name_nr_chameleon_potion|Хамелеон
2115940099|00000000|item_desc_nr_chameleon_potion|Позволяет менять внешность. Для чародейки также позволяет настраивать заклинания.<br>Не нужно экипировать, просто нажмите "Съесть".
2115940100|00000000||Нельзя экипировать предметы в слот: 
2115940101|00000000||Ведьмачка
2115940102|00000000||расцветка
2115940103|00000000||[НАЗАД]
2115940104|00000000||[Очистить слот]
2115940105|00000000||Слот
2115940106|00000000||Тело
2115940107|00000000||Голова
2115940108|00000000||Волосы/Шляпа
2115940109|00000000||Торс
2115940110|00000000||Руки
2115940111|00000000||Перчатки
2115940112|00000000||Платье
2115940113|00000000||Ноги
2115940114|00000000||Обувь
2115940115|00000000||Разное
2115940116|00000000||варианты
2115940117|00000000||Тип игрока
;
;    162823|Yennefer
;    334714|Keira Metz
;    162822|Triss
;   1157557|Witch of Lynx Crag
;    300169|Philippa Eilhart
;    335803|Caranthir
;    335796|Eredin
;    583032|Djinn
;    147158|ERROR
;
; Magic stuff : Slash
2115940118|00000000||Лёгкие атаки
2115940119|00000000||Соотношение атак Слэш/Метательные
2115940120|00000000||тип
2115940121|00000000||цвет
2115940122|00000000||Слэш
2115940123|00000000||Шанс озвучки
; Magic stuff : Colors
2115940124|00000000||Чёрный
2115940125|00000000||Серый
2115940126|00000000||Белый
2115940127|00000000||Жёлтый
2115940128|00000000||Оранжевый
2115940129|00000000||Красный
2115940130|00000000||Розовый
2115940131|00000000||Фиолетовый
2115940132|00000000||Голубой
2115940133|00000000||Бирюзовый
2115940134|00000000||Зелёный
2115940135|00000000||Особый-1
2115940136|00000000||Особый-2
2115940137|00000000||Особый-3
2115940138|00000000||РАНДОМНЫЙ
; Throw
2115940140|00000000||Метательные
2115940141|00000000||Молния
